calltime,street,crossroad1,crossroad2,geox,geoy,nature,FIRST UNIT DISPATCHED,first Dispatch Time,first unit on the way,first unit there,last unit to leave the scene,primeunit,reptaken,closecode,notes,timeclose,Latitude,Longitude
03/15/2015 23:23:14,315 S 13TH ST,MARSDON AVE,NUN ST,2322806,177176.19,ALERT NOTIFICATION SHOTSPOTTER,379,03/16/2015 00:03:32,NULL,03/16/2015 00:12:57,03/16/2015 01:22:12,379,379,REPT,"SHOTS FIRED AT 315 S 13TH ST AT 23:21:27 03/15/2015: 6 ROUNDS; SHOTSPOTTER FLEX ID 22787. (34.2319780184,-77.9321213081)  [03/15/15 23:23:17 SLV]  TONES BOLO WEST AND OPS  [03/15/15 23:23:40 LNY]  BOLO NHLAW  [03/15/15 23:23:58 LNY]  ****dup****************    1710 WRIGHTSVILLE AVE  heard 6 gunshots towards dawson  [03/15/15 23:22:43 TKH]  shots sounded like they were on on like ann and nun  [03/15/15 23:23:47 TKH]  ANOTHER X83 CARTER,JOYCE 910-233-1129 ALSO HEARD 6 SHOTS... SOUNDS LIKE AREA OF ORANGE/WRIGHTSVILLE... DIDN`T SEE OR HEAR ANYTHING ELSE.... DOES NOT WANT TO X25  [03/15/15 23:25:18 BOM]  315 S 13TH ST  JUST HEARD 3 SHOTS FIRED  [03/15/15 23:22:39 SDB]  SEEN FLASH OUTSIDE WINDOW  [03/15/15 23:22:52 SDB]  ADV IT WAS VERY CLOSE TO HER HOME  [03/15/15 23:22:59 SDB]  HAVE NOT HEARD ANYMORE  [03/15/15 23:23:19 SDB]  another caller  radja flint....910-547-6552...states that she heard 3 gunshots in the area...she lives at 311 s 13th st  [03/15/15 23:24:21 AMR2]      1500 ORANGE ST    heard 3-4 shots... occured just now....  [03/15/15 23:23:28 ALN]  SOUNDS LIKE IT IS SOMEWHERE IN THIS BLOCK...  [03/15/15 23:24:09 ALN]  NO NEED FOR X21 OR X25  [03/15/15 23:24:26 ALN]    **************************************************************************  [03/15/15 23:27:27 ZCH]  [03/15/15 23:28:23 ZCH]  *******dup*********************    6 shots fired just want to report what she heard no delay between shots  [03/15/15 23:25:46 TKH]  X83 IS AVAIL TO X25 OR X21 IF NEEDED  [03/15/15 23:27:36 TKH]    **************************  [03/15/15 23:28:44 ZCH]  *******dup***********    another caller  radja flint....910-547-6552...states that she heard 3 gunshots in the area...she lives at 311 s 13th st  [03/15/15 23:24:21 AMR2]    ****************  [03/15/15 23:29:13 ZCH]  ANGELA MURRAY IS BACK ON THE LINE STATING THAT THE BULLET WENT THROUGH HER FRONT WINDOW...AT 315 S 13TH ST  [03/15/15 23:32:04 AMR2]  SHE D/C THE LINE  [03/15/15 23:32:53 AMR2]  ******************another caller.....ryan woty...910-524-8480... lives at 319 s 13th st..... heard something`thud` on his window on right side of house - if looking at it from the street..... doesn`t know what it was but now sees leo in the area....adv`ing they are on the opposite side of his house from where the sound was at....  ***** would like 10-25******  [03/15/15 23:34:30 ALN]  {529} COPY  [03/16/15 00:03:44 ZCH]  {529} ARRIVAL, PROVIDE OCA  [03/16/15 00:12:55 ZCH]  *************************notes from other x96 call**************************  {76} 13th and nun   multiple x96 in the area  [03/15/15 23:22:23 MRS3]  {76} 14th/church   need   k9  [03/15/15 23:23:06 MRS3]  {382} out with fire  [03/15/15 23:23:27 MRS3]  {382} eastbound on nun on 14th  [03/15/15 23:24:00 MRS3]  {341} b/m red hoodie walking 15th nunn   can`t locate now  [03/15/15 23:24:29 MRS3]  {78} escalade going wrong way down alley  [03/15/15 23:24:49 MRS3]  {78} alley south of park....blk suv     came off the street north of me....then ended up on the alley  [03/15/15 23:25:18 MRS3]  {341} lost sight of subj right around 15th  [03/15/15 23:26:07 MRS3]  [03/16/15 00:13:25 MRS3]  {335} veh heading south on 11th   lights off  28 - ccm6751    blk cyrst 300  occ x2  [03/15/15 23:28:06 MRS3]  {76} have dog on the ground  [03/15/15 23:28:46 MRS3]  11th and wooster is clear...moving on to other location  [03/15/15 23:30:24 MRS3]  15th/castle  [03/15/15 23:30:43 Unit:317]  {78} someone going down the alley with a yellow shirt on  [03/15/15 23:31:03 MRS3]  {353} stepping out with them  [03/15/15 23:31:22 MRS3]  X27 8164371  UNRELATED TO X96 DROPPING SOMEONE OFF AT SPORTSman  [03/15/15 23:31:35 Unit:335]  {344} out in front of resd at 315 s 13th  [03/15/15 23:34:45 MRS3]  {335} traffic stop is unrelated....still in the area  [03/15/15 23:34:58 MRS3]  {66} k9 is still on the ground....we are at 13th and ann st  [03/15/15 23:39:56 MRS3]  {344} got a report of someone possibly behind   1307 nun st  [03/15/15 23:46:26 MRS3]  {288} staying on 14th between marsdone and nun st  [03/15/15 23:50:43 MRS3]  {137} this yard is clear over here  [03/15/15 23:53:09 MRS3]  {66} 300 blk s 13th street......going from yard to yard  [03/15/15 23:53:58 MRS3]  {66} all primary units can clear  [03/16/15 00:01:59 MRS3]  {78} need id at the s13th resd with bullet whole in the window  [03/16/15 00:03:08 MRS3]  {76} this will be a sep call from the first x69a  [03/16/15 00:07:31 MRS3]  **********************end notes from other x96a call***********************  [03/16/15 00:14:39 MRS3]  ",03/16/2015 01:22:13,34.23197802,-77.93212131
03/17/2015 02:01:19,1119 SHIPYARD WLK,MEARES ST,,2323926,173740.2,ALERT NOTIFICATION SHOTSPOTTER,341,03/17/2015 02:01:46,03/17/2015 02:01:46,03/17/2015 02:02:13,03/17/2015 02:22:02,341,      ,UTL ,"SHOTS FIRED AT 1119 SHIPYARD WLK AT 02:00:39 03/17/2015: 2 ROUNDS; SHOTSPOTTER FLEX ID 22792. (34.222295249,-77.928614477)  [03/17/15 02:01:22 LDW]  {341} IN THE AREA  [03/17/15 02:02:18 ACB]  bolo on shp  [03/17/15 02:02:37 AWA]  {380} IN THE AREA  [03/17/15 02:03:01 ACB]  {256} AT THE CUTOFF/MARSTELLAR  [03/17/15 02:03:10 ACB]  {341} 1038 10-4 ALL UNITS  [03/17/15 02:16:23 ACB]  {341} NOTHING FOUND... CLEAR ALL UNITS  [03/17/15 02:22:01 ACB]  ",03/17/2015 02:22:13,34.22229525,-77.92861448
03/19/2015 02:21:17,375 S 10TH ST,ANN ST,CASTLE ST,2321612,177013.27,ALERT NOTIFICATION SHOTSPOTTER,289,03/19/2015 02:21:42,03/19/2015 02:22:07,03/19/2015 02:22:09,03/19/2015 02:40:31,289,      ,UNFD,"SHOTS FIRED AT 375 S 10TH ST AT 02:20:33 03/19/2015: 3 ROUNDS; SHOTSPOTTER FLEX ID 22814. (34.2316124224,-77.9361535483)  [03/19/15 02:21:20 MRS3]  ADV SHP  [03/19/15 02:25:36 RNW]  {343} ON ANN  [03/19/15 02:27:50 LMR2]  *****notes from dup*********  gin shots heard behind her closer to 11th and ann.....  X83 heard 5 gin shots  [03/19/15 02:22:48 TKH]  X83 CALLER HAD NO ADDTL X83 TO OFFER  [03/19/15 02:23:15 TKH]  *****************************  [03/19/15 02:30:20 LMR2]  Linked Events 2015-113251(827) to 2015-113256(832)  [03/19/15 02:30:31 LMR2]  {353} CHECKED 911 ANN XX  [03/19/15 02:40:25 LMR2]  Linked Events 2015113251 to 2015113254  [03/19/15 02:46:39 SLV]  Linked Events 2015113251 to 2015113256  [03/19/15 02:46:40 SLV]  ",03/19/2015 02:40:36,34.23161242,-77.93615355
03/19/2015 02:21:39,517 BLADEN ST,N 5TH AVE,N 6TH ST,2319333.75,182225.16,ALERT NOTIFICATION SHOTSPOTTER,254,03/19/2015 02:22:53,03/19/2015 02:23:30,03/19/2015 02:24:58,03/19/2015 02:36:32,78,      ,UTL ,"SHOTS FIRED AT 517 BLADEN ST AT 02:20:40 03/19/2015: 7 ROUNDS; SHOTSPOTTER FLEX ID 22816. (34.2459882781,-77.9431594669) , Possibly mislocated, dispatch `near the area of` not precise address  [03/19/15 02:21:44 MRS3]  {155} FROM STATION  [03/19/15 02:24:04 LMR2]  ADV SHP  [03/19/15 02:25:49 RNW]  {66} IN THE AREA  [03/19/15 02:26:02 LMR2]  {78} UNABLE TO LOCATE ANYTHING OUT HERE  [03/19/15 02:35:54 LMR2]  ",03/19/2015 02:36:36,34.24598828,-77.94315947
03/19/2015 02:21:41,911 ANN ST,S 9TH ST,S 10TH ST,2321356.5,177387.48,ALERT NOTIFICATION SHOTSPOTTER,353,03/19/2015 02:39:17,NULL,03/19/2015 02:39:17,03/19/2015 02:40:50,353,      ,UTL ,"SHOTS FIRED AT 911 ANN ST AT 02:20:35 03/19/2015: 8 ROUNDS; SHOTSPOTTER FLEX ID 22815. (34.2328430024,-77.9368993309)  [03/19/15 02:22:16 RNW]  ADV SHP  [03/19/15 02:25:30 RNW]  Linked Events 2015113251 to 2015113254  [03/19/15 02:46:39 SLV]  ",03/19/2015 02:40:53,34.232843,-77.93689933
03/19/2015 02:21:42,517 BLADEN ST,N 5TH AVE,N 6TH ST,2319333.75,182225.16,ALERT NOTIFICATION SHOTSPOTTER,          ,NULL,NULL,NULL,NULL,      ,      ,DUP ,"SHOTS FIRED AT 517 BLADEN ST AT 02:20:40 03/19/2015: 7 ROUNDS; SHOTSPOTTER FLEX ID 22816. (34.2459882781,-77.9431594669) , Possibly mislocated, dispatch `near the area of` not precise address  [03/19/15 02:21:49 SLV]  ",03/19/2015 02:22:36,34.24598828,-77.94315947
03/20/2015 19:35:24,2 CASTLE ST,SURRY ST,S FRONT ST,2317729.5,175489.77,ALERT NOTIFICATION SHOTSPOTTER,323,03/20/2015 19:35:44,03/20/2015 19:36:02,03/20/2015 19:40:21,03/20/2015 19:53:14,323,      ,INFO,"SHOTS FIRED AT 2 CASTLE ST AT 19:34:36 03/20/2015: 1 ROUND; SHOTSPOTTER FLEX ID 22825. (34.2277102306,-77.9489180818)  [03/20/15 19:35:36 ACB]  TONES/BOLO OPS  [03/20/15 19:36:14 ACB]  BOLO`D EAST  [03/20/15 19:36:16 LSB]  SHOTSPOTTER SHOWING NORTHEAST CORNER OF SURRY/CASTLE  [03/20/15 19:37:30 LSB]  {323} POLE # MB81L  [03/20/15 19:48:06 JAD]  {323} POLE WAS SPARKING, NOT POSING A HAZARD AT THIS TIME BUT DUKE MAY WANT TO COME CHECK IT OUT  [03/20/15 19:49:17 JAD]  {323} FIRE IS NOT NEEDED  [03/20/15 19:49:53 JAD]  DUKE ADVISED  [03/20/15 19:51:33 ACB]  ",03/20/2015 19:53:26,34.22771023,-77.94891808
03/21/2015 23:00:55,3700 NYMUE PT,GUINEVERE LN,EXCALIBUR WAY,2333299.75,178860.13,ALERT NOTIFICATION SHOTSPOTTER,153,03/21/2015 23:01:14,03/21/2015 23:01:42,03/21/2015 23:05:09,03/21/2015 23:06:14,153,      ,UNFD,"SHOTS FIRED AT 3700 NYMUE PT AT 23:00:05 03/21/2015: 1 ROUND; SHOTSPOTTER FLEX ID 22839. (34.2362431896,-77.8976764324)  [03/21/15 23:01:07 EMA]  bolo on shp  [03/21/15 23:01:53 AWA]  {326} I`M NOT FAR AND IT WILL PROB BE FIRE WORKS BUT WE WILL CHECK  [03/21/15 23:02:09 ACB]  BOLO`D OPS  [03/21/15 23:02:45 LSB]  near avalon apts - heard 2 .... from metting street area.... last heard 4 minutes ago .... jennifer... 9102741935.... no x25  [03/21/15 23:02:53 LMR2]  226 ADVISED HE WAS IN AREA, CONFIRMED IT WAS FIREWORKS  [03/21/15 23:03:04 LSB]  {326} IN THE AREA  [03/21/15 23:03:05 ACB]  {153} COPY X8  [03/21/15 23:03:53 ACB]  Linked Events 2015-117622(83) to 2015-117630(91)  [03/21/15 23:04:41 ACB]  ",03/21/2015 23:06:14,34.23624319,-77.89767643
03/21/2015 23:01:02,3700 NYMUE PT,GUINEVERE LN,EXCALIBUR WAY,2333299.75,178860.13,ALERT NOTIFICATION SHOTSPOTTER,          ,NULL,NULL,NULL,NULL,      ,      ,DUP ,"SHOTS FIRED AT 3700 NYMUE PT AT 23:00:05 03/21/2015: 1 ROUND; SHOTSPOTTER FLEX ID 22839. (34.2362431896,-77.8976764324)  [03/21/15 23:01:05 LDW]  Duplicate call for (Evt# 2015-117622 ALERT NOTIFICATION SHOTSPOTTER at 3700 NYMUE PT)  [03/21/15 23:01:23 LDW]  ",03/21/2015 23:01:24,34.23624319,-77.89767643
03/22/2015 03:33:16,1144 S 6TH ST,MEARES ST,MARSTELLAR ST,2320323.5,173290.45,ALERT NOTIFICATION SHOTSPOTTER,254,03/22/2015 03:33:40,03/22/2015 03:33:49,03/22/2015 03:35:46,03/22/2015 03:43:08,254,      ,UTL ,"SHOTS FIRED AT 1144 S 6TH ST AT 03:32:35 03/22/2015: 4 ROUNDS; SHOTSPOTTER FLEX ID 22854. (34.2214236617,-77.9402947165)  [03/22/15 03:33:21 EOB]  bolo on shp  [03/22/15 03:33:54 AWA]  tones bolo east...56 direct  [03/22/15 03:35:02 AWA]  boloed on wpdso  [03/22/15 03:35:25 EMA]  Linked Events 2015-117946(384) to 2015-117948(386)  [03/22/15 03:36:05 ACB]  {254} UTL  [03/22/15 03:43:06 ACB]  ",03/22/2015 03:43:11,34.22142366,-77.94029472
03/23/2015 01:20:51,304 S 19TH ST,ANN ST,NUN ST,2324951.25,177552.45,ALERT NOTIFICATION SHOTSPOTTER,343,03/23/2015 01:21:11,03/23/2015 01:21:11,03/23/2015 01:22:43,03/23/2015 02:01:41,380,380,REPT,"SHOTS FIRED AT 304 S 19TH ST AT 01:20:19 03/23/2015: 7 ROUNDS; SHOTSPOTTER FLEX ID 22865. (34.2330671291,-77.9248080381)  [03/23/15 01:20:54 LDW]  TONES BOLO WPDSO  [03/23/15 01:21:28 LNY]  {80} SHELL CASINGS 19TH/ANN  [03/23/15 01:25:55 ZCH]  {380} NEED ID  [03/23/15 01:26:40 ZCH]  {380} MAKE ME PRIMARY  [03/23/15 01:29:37 ZCH]  ***DUP    heard about 5 or 6 shots in a row... just now  [03/23/15 01:21:29 LMR2]      ****  [03/23/15 01:30:22 ZCH]  ***Dup ***    heard 4 gun shots....just happend.  [03/23/15 01:21:46 EMA]  didnt see anything.  [03/23/15 01:21:56 EMA]  sounded a block east from here...poss 5th/dock  [03/23/15 01:22:05 EMA]      ****  [03/23/15 01:30:34 ZCH]  {380} X38 X4... BOTH UNITS...  [03/23/15 02:01:40 ZCH]  ",03/23/2015 02:01:43,34.23306713,-77.92480804
03/24/2015 18:00:20,3628 METTING RD,SPRING AVE,BORS RUN,2332501.5,178589.02,ALERT NOTIFICATION SHOTSPOTTER,349,03/24/2015 18:00:59,03/24/2015 18:00:59,03/24/2015 18:01:54,03/24/2015 18:06:45,349,      ,UNFD,"SHOTS FIRED AT 3628 METTING RD AT 17:59:38 03/24/2015: 2 ROUNDS; SHOTSPOTTER FLEX ID 22872. (34.235516872,-77.9000747966)  [03/24/15 18:00:23 KRS]  BOLO`D ON NHS2  [03/24/15 18:02:28 BEST]  {349}  subject all over the place  [03/24/15 18:02:38 LNY]  {349} normal foot traffic  [03/24/15 18:02:42 LNY]  {349} subject in frog pound adv poss fire works and area  of market north  [03/24/15 18:03:40 LNY]  BOLO ON WPDSO....  [03/24/15 18:04:12 JLH]  {64} talking to people adv fire works  [03/24/15 18:04:49 LNY]  {349} checked area  [03/24/15 18:06:42 LNY]  ",03/24/2015 18:06:49,34.23551687,-77.9000748
03/25/2015 01:20:14,1029 S 8TH ST,WRIGHT ST,MEARES ST,2321191,173769.84,ALERT NOTIFICATION SHOTSPOTTER,341,03/25/2015 01:20:58,03/25/2015 01:21:23,03/25/2015 01:21:29,03/25/2015 01:39:16,341,      ,UTL ,"SHOTS FIRED AT 1029 S 8TH ST AT 01:19:37 03/25/2015: 3 ROUNDS; SHOTSPOTTER FLEX ID 22878. (34.2226586089,-77.9376424176)  [03/25/15 01:20:22 SLV]  toned/boloed... 54 direct  [03/25/15 01:21:40 LMR2]  tones/bolo ops  [03/25/15 01:21:51 CSS]  {341} NOTHING LOCATED  [03/25/15 01:39:14 WJI]  ",03/25/2015 01:39:24,34.22265861,-77.93764242
03/25/2015 11:55:54,1390 S 16TH ST,KIDDER ST,MARTIN ST,2324335.5,172623.78,ALERT NOTIFICATION SHOTSPOTTER,376,03/25/2015 11:56:15,03/25/2015 11:56:43,03/25/2015 11:59:10,03/25/2015 12:24:24,150,150,REPT,"SHOTS FIRED AT 1390 S 16TH ST AT 11:55:13 03/25/2015: 3 ROUNDS; SHOTSPOTTER FLEX ID 22881. (34.219789152,-77.9268816224) , Possibly located in the street  [03/25/15 11:56:07 DNW]  BOLO AND TONES ON WPDSO  [03/25/15 11:56:39 JLH]  TONES AND BOLO`D EAST  [03/25/15 11:56:55 JAB3]  ",03/25/2015 12:24:26,34.21978915,-77.92688162
03/25/2015 11:55:54,1390 S 16TH ST,KIDDER ST,MARTIN ST,2324335.5,172623.78,ALERT NOTIFICATION SHOTSPOTTER,          ,NULL,NULL,NULL,NULL,      ,      ,DUP ,"SHOTS FIRED AT 1390 S 16TH ST AT 11:55:13 03/25/2015: 3 ROUNDS; SHOTSPOTTER FLEX ID 22881. (34.219789152,-77.9268816224) , Possibly located in the street  [03/25/15 11:55:57 JAB3]  Duplicate call for (Evt# 2015-122706 ALERT NOTIFICATION SHOTSPOTTER at 1390 S 16TH ST)  [03/25/15 11:56:21 JAB3]  ",03/25/2015 11:56:21,34.21978915,-77.92688162
03/25/2015 22:31:55,806 S 8TH ST,WOOSTER ST,DAWSON ST,2320948.5,174843.19,ALERT NOTIFICATION SHOTSPOTTER,254,03/25/2015 22:32:14,03/25/2015 22:32:14,03/25/2015 22:34:02,03/25/2015 22:42:11,254,      ,UNFD,"SHOTS FIRED AT 806 S 8TH ST AT 22:30:43 03/25/2015: 1 ROUND; SHOTSPOTTER FLEX ID 22898. (34.2257655769,-77.938207492)  [03/25/15 22:32:02 ZCH]  BOLOD ON OPS  [03/25/15 22:32:45 ZCH]  BOLOD NH LAW  [03/25/15 22:32:49 ZCH]  toned/boloed east 56 direct  [03/25/15 22:36:45 LMR2]  ",03/25/2015 22:42:17,34.22576558,-77.93820749
03/25/2015 22:32:58,919 MARSTELLAR ST,CLARKS ALY,S 10TH ST,2321928.25,173273.44,ALERT NOTIFICATION SHOTSPOTTER,359,03/25/2015 22:33:12,03/25/2015 22:34:05,03/25/2015 22:35:12,03/25/2015 22:37:01,359,      ,UTL ,"SHOTS FIRED AT 919 MARSTELLAR ST AT 22:32:18 03/25/2015: 1 ROUND; SHOTSPOTTER FLEX ID 22899. (34.2212673514,-77.9349845407)  [03/25/15 22:33:02 ZCH]  BOLOD NH LAW  [03/25/15 22:33:30 ZCH]  BOLOD OPS  [03/25/15 22:33:34 ZCH]  {359} sounds like fire  [03/25/15 22:34:49 LNY]  toned/boloed 56 direct  [03/25/15 22:36:01 LMR2]  ",03/25/2015 22:37:04,34.22126735,-77.93498454
03/25/2015 22:40:48,919 MARSTELLAR ST,CLARKS ALY,S 10TH ST,2321928.25,173273.44,ALERT NOTIFICATION SHOTSPOTTER,          ,NULL,NULL,NULL,NULL,      ,      ,DUP ,"SHOTS FIRED AT 919 MARSTELLAR ST AT 22:32:18 03/25/2015: 1 ROUND; SHOTSPOTTER FLEX ID 22899. (34.2212673514,-77.9349845407)  [03/25/15 22:40:53 EOB]  WILL BE A DUP...  [03/25/15 22:44:47 ZCH]  ",03/25/2015 22:44:50,34.22126735,-77.93498454
03/28/2015 01:52:15,601 GRACE ST,N 6TH ST,N 7TH ST,2319724.75,179878.36,ALERT NOTIFICATION SHOTSPOTTER,          ,NULL,NULL,NULL,NULL,      ,      ,DUP ,x83 called in adv she heard 215 N 6th st  [03/28/15 01:53:13 MSO]  ,03/28/2015 01:53:19,,
03/28/2015 01:52:22,601 GRACE ST,N 6TH ST,N 7TH ST,2319724.75,179878.36,ALERT NOTIFICATION SHOTSPOTTER,123,03/28/2015 01:52:59,03/28/2015 01:52:59,03/28/2015 01:53:49,03/28/2015 02:29:10,123,      ,ASST,"SHOTS FIRED AT 601 GRACE ST AT 01:51:39 03/28/2015: 2 ROUNDS; SHOTSPOTTER FLEX ID 22924. (34.2394144472,-77.9421605219)  [03/28/15 01:52:51 WJI]  TONES BOLO OPS  [03/28/15 01:54:41 LMT]  {341} MYSELF AND 125 ARRIVAL  [03/28/15 01:54:38 ACB]  54 COPIED...BOLO`D/TONES EAST  [03/28/15 01:55:05 WJI]  heard two shots...her husband thinks he also saw a car drive off..right outside her bedroom window..302 n 7th st...bercham,jaime...910-398-3434..she does not want to x21 or xx25  [03/28/15 01:55:27 AMR2]  ",03/28/2015 02:29:11,34.23941445,-77.94216052
03/28/2015 02:38:22,3011,,,0,0,ALERT NOTIFICATION SHOTSPOTTER,          ,NULL,NULL,NULL,NULL,      ,      ,DUP ,NULL,03/28/2015 02:39:46,,
03/28/2015 02:38:39,3011 LORING ALY,N 30TH ST,,2330539.25,180798.17,ALERT NOTIFICATION SHOTSPOTTER,355,03/28/2015 02:39:24,03/28/2015 02:39:33,03/28/2015 02:40:04,03/28/2015 02:49:16,355,      ,ASST,"SHOTS FIRED AT 3011 LORING ALY AT 02:37:13 03/28/2015: 1 ROUND; SHOTSPOTTER FLEX ID 22925. (34.2417309549,-77.9064365575)  [03/28/15 02:38:58 PYG]  {342} IN THE AREA  [03/28/15 02:40:06 ACB]  TONES BOLO OPS  [03/28/15 02:40:12 LMT]  54 COPIED....BOLO`D/TONES EAST  [03/28/15 02:40:30 WJI]  {78} UTL  [03/28/15 02:49:14 ACB]  ",03/28/2015 02:49:23,34.24173095,-77.90643656
03/28/2015 21:13:42,494 ANDERSON ST,WALNUT ST,RANKIN ST,2320862.25,180629.08,ALERT NOTIFICATION SHOTSPOTTER,350,03/28/2015 21:15:04,03/28/2015 21:15:04,03/28/2015 21:17:10,03/28/2015 22:08:06,350,      ,NEGC,"SHOTS FIRED AT 494 ANDERSON ST AT 21:12:49 03/28/2015: 1 ROUND; SHOTSPOTTER FLEX ID 22949. (34.2416256282,-77.938537343)  [03/28/15 21:13:46 SLV]  TONES/BOLO`D ON EAST....54 COPIED  [03/28/15 21:14:52 ANL]  X83, AMBER @919-252-7726 ADV`D THAT SHE SAW 3 B/M`S AT THE STORE AT THIS INTERSECTION SETTING OFF FIREWORKS.... ALL WERE MID 20`S, WEARING SWEATS... ONE WITH BEARD AND BEANIE... AVAIL FOR 10-21 IF NEEDED.  [03/28/15 21:17:58 ALN]  INTERSECTION OF 8TH/RED CROSS  [03/28/15 21:18:16 ALN]  units adv  [03/28/15 21:18:44 SLV]  {350} WAS ADVD 3 - 4 B/M`S APPROX 14 Y/O THROWING FIREWORDS  [03/28/15 21:26:29 SLV]  ****************FIREWORKS*****  [03/28/15 21:26:36 SLV]  dustin grimsley on the phone stating that someone threw an expolsive device possbily a sparkler or firework under his veh....he drove off the heard a loud explosion from behind him...910-523-4201.......three subjs in hoodies approx 5`05...unable to decribe further.....no need to x21 or x25...unable to give dot  [03/28/15 21:27:37 AMR2]  ",03/28/2015 22:08:06,34.24162563,-77.93853734
03/29/2015 08:44:04,1233 S 5TH AVE,MARSTELLAR ST,KIDDER ST,2320076.25,172854.27,ALERT NOTIFICATION SHOTSPOTTER,345,03/29/2015 08:44:25,03/29/2015 08:45:08,03/29/2015 08:53:00,03/29/2015 09:01:24,116,      ,UTL ,"SHOTS FIRED AT 1233 S 5TH ST AT 08:43:24 03/29/2015: 1 ROUND; SHOTSPOTTER FLEX ID 22958. (34.2202402459,-77.9413438125)  [03/29/15 08:44:10 CMM]  EAST ADV  [03/29/15 08:45:26 RNW]  BOLO`D ON NHS1.... A15 COPIED.....  [03/29/15 08:46:35 BEST]  {345} x38 x4 no need  [03/29/15 08:59:32 CMM]  ADV SHP  [03/29/15 09:00:31 RNW]  {116} ALL X8 UTL  [03/29/15 09:01:19 CMM]  ",03/29/2015 09:01:27,34.22024025,-77.94134381
03/30/2015 09:59:37,617 N 7TH ST,CAMPBELL ST,HANOVER ST,2319722.5,181321.73,ALERT NOTIFICATION SHOTSPOTTER,239,03/30/2015 10:00:23,03/30/2015 10:00:57,03/30/2015 10:04:25,03/30/2015 10:28:34,239,      ,ASST,"SHOTS FIRED AT 617 N 7TH ST AT 09:58:16 03/30/2015: 1 ROUND; SHOTSPOTTER FLEX ID 22964. (34.2436052881,-77.9422611292)  [03/30/15 10:00:26 WMM]  {239} duke energy workers in it the area..they didnt hear anything  [03/30/15 10:12:11 DJM]  {239} on 7th st between red cross and campbell..possibly  [03/30/15 10:13:55 DJM]  {239} 700 blk brooks aly..poss lawn mower backfire  [03/30/15 10:18:22 DJM]  ",03/30/2015 10:28:38,34.24360529,-77.94226113
03/30/2015 15:13:33,621 N 30TH ST,EMORY ST,CLAYTON PL,2330253,182670.83,ALERT NOTIFICATION SHOTSPOTTER,283,03/30/2015 15:13:50,03/30/2015 15:14:13,03/30/2015 15:16:25,03/30/2015 15:22:30,720,      ,INFO,"SHOTS FIRED AT 621 N 30TH ST AT 15:12:15 03/30/2015: 1 ROUND; SHOTSPOTTER FLEX ID 22967. (34.2469802999,-77.9070342982)  [03/30/15 15:13:36 SEM]  {283} from covil  [03/30/15 15:14:17 PEB]  {376} mkt/forest hills  [03/30/15 15:14:22 PEB]  TONES/BOLO WPDE  [03/30/15 15:15:53 SEM]  {239} BEING ADV IT WAS FIRECRACKERS BY SOME KIDS  [03/30/15 15:17:51 PEB]  {720} WAS FIREWORKS  [03/30/15 15:22:25 PEB]  ",03/30/2015 15:22:41,34.2469803,-77.9070343
03/30/2015 15:14:05,315 S 13TH ST,MARSDON AVE,NUN ST,2322806,177176.19,ALERT NOTIFICATION SHOTSPOTTER,348,03/30/2015 15:14:46,03/30/2015 15:14:46,03/30/2015 15:16:06,03/30/2015 16:06:18,348,348,REPT,"SHOTS FIRED AT 311 S 13TH ST AT 15:13:08 03/30/2015: 3 ROUNDS; SHOTSPOTTER FLEX ID 22968. (34.2321684061,-77.9324335645)  [03/30/15 15:14:07 SEM]  TONE BOLOD OPS  [03/30/15 15:15:52 CMM]  TONES/BOLO WPDE  [03/30/15 15:16:05 SEM]  x83 - 910-599-3824 would not give name...adv that she just heard shots fired outside her home at this address......  [03/30/15 15:16:11 MLC4]  needs officers to come out there4 and then disconnected....  [03/30/15 15:16:28 MLC4]  Linked Events 2015-130062(90) to 2015-130060(88)  [03/30/15 15:16:53 CMM]  {348} ONE WITNESS, SAW 4 DOOR BLUE CHEVY, POSS CRUZE, SOUTH ON 13TH....  [03/30/15 15:17:24 PEB]  MY X83 DELORENCE LAUREN    FROM 910-815-0682.... ADV SSHE HEARD APPROX 4 SHOTS AT 315 S 11TH ST ADDRESS  [03/30/15 15:19:12 MLC4]  {150} VEH WENT UP QUEEN TOWARDS 15TH....PER WITNESSES  [03/30/15 15:19:45 PEB]  {348} NEED ID FOR SHELL CASINGS  [03/30/15 15:20:00 PEB]  {348} MAILMAN SAW SUBJ HANGING OUT THE BLUE CHEVY SHOOTING...POSSIBLY A CRUZE  [03/30/15 15:20:42 PEB]  {348} DARKER BLUE  [03/30/15 15:25:19 PEB]  {68} CHANGE ADDRESS TO 315 S 13TH  [03/30/15 15:29:43 PEB]  {731} in 300 blk of s 13th with blue chevy cruze  dbk5132.....unoccupied  [03/30/15 15:30:50 PEB]  {731} corr will be 300 blk s 14th  [03/30/15 15:31:31 PEB]  {731} THAT VEH HAS BEEN PARKED HERE MOST OF THE DAY, SPOKE TO OWNER  [03/30/15 15:36:36 PEB]  x27 24627673 being shot at  [03/30/15 15:46:04 Unit:356]  ",03/30/2015 16:06:18,34.23216841,-77.93243356
